brand,name,rating,rating_count,ingredients
HaagenDazs,Whiskey Hazelnut Latte Ice Cream,4.5,11,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, BROWN SUGAR, COFFEE, MOLASSES, NATURAL FLAVOR, CORN STARCH, POWDERED SUGAR, SOYBEAN OIL, COCOA PROCESSED WITH ALKALI, COCOA BUTTER, SOY LECITHIN, CHOCOLATE, CANE SUGAR, CHOCOLATE, COCOA BUTTER, MILKFAT, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, COFFEE"
HaagenDazs,White Chocolate Raspberry Ice Cream Bar,3.9,11,"WHITE CHOCOLATE ICE CREAM, CREAM, SKIM MILK, SUGAR, EGG YOLKS, COCOA BUTTER, NATURAL FLAVOR, MILK CHOCOLATE AND VEGETABLE OIL COATING, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, RASPBERRY SWIRL, RASPBERRY PUREE, SUGAR, WATER, LEMON JUICE CONCENTRATE, PECTIN, NATURAL FLAVOR, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, SOYBEAN OIL"
Talenti,ALPHONSO MANGO SORBETTO,4.7,139,"MANGOS, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM"
Talenti,BANANA CARAMEL CRUNCH,4.2,25,"MILK, BANANAS, SUGAR†, WHEAT FLOUR, CREAM, NONFAT MILK, EGG YOLKS, WATER, EGG WHITES, COCONUT OIL, CORN SYRUP†, LEMON JUICE, WHOLE EGGS, CAROB BEAN GUM, BAKING SODA, VANILLA EXTRACT, NATURAL FLAVOR, SALT"
Talenti,BELGIAN CHOCOLATE GELATO,4.8,27,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, DEXTROSE, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, CHOCOLATE, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR"
Talenti,BLACK RASPBERRY CHOCOLATE CHIP GELATO,4.0,105,"MILK, SUGAR, CREAM, BLACK RASPBERRIES, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COCONUT OIL, CAROB GUM, SOYBEAN OIL, VANILLA EXTRACT, SOY LECITHIN NATURAL FLAVOR"
Talenti,BLACK RASPBERRY VANILLA PARFAIT,4.5,65,"MILK, SUGAR, CREAM, BLACK RASPBERRY PUREE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, WATER, TAPIOCA SYRUP, BROWN SUGAR, BLUEBERRIES, DEXTROSE, NATURAL FLAVOR, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, VANILLA EXTRACT, PECTIN, RED CABBAGE JUICE CONCENTRATE (FOR COLOR), SALT"
Talenti,CARAMEL APPLE PIE GELATO,4.8,115,"MILK, SUGAR, CREAM, DEXTROSE, SKIM MILK, WHEAT FLOUR, CINNAMON, DRIED APPLES, CORN SYRUP, VANILLA EXTRACT, CAROB GUM, COCONUT OIL, BAKING SODA, EGGS, SALT"
Talenti,CARAMEL COOKIE CRUNCH GELATO,4.2,334,"MILK, SUGAR, CREAM, SKIM MILK, COCONUT, PALM AND SOYBEAN OILS, DEXTROSE, COCOA (PROCESSED WITH ALKALI), ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN SYRUP, SUNFLOWER LECITHIN, CAROB BEAN GUM, VANILLA EXTRACT, GUAR GUM, BAKING SODA, DRIED CANE SYRUP, COCOA, SOY LECITHIN, NATURAL FLAVOR, CORN STARCH, SALT"
Talenti,CARIBBEAN COCONUT GELATO,4.5,112,"MILK, SUGAR, CREAM, COCONUT CONCENTRATE, COCONUT, DEXTROSE, CAROB GUM, VANILLA EXTRACT, SALT"
Talenti,CHOCOLATE CHERRY CHEESECAKE,4.3,77,"MILK, SUGAR, CREAM CHEESE (CREAM, MILK, CHEESE CULTURE, SALT, GUAR GUM, CAROB BEAN GUM, XANTHAN GUM), CREAM, CHOCOLATE, EGG YOLKS AND EGG WHITES, WHEAT FLOUR, WATER, DEXTROSE, CHERRY PUREE, CHERRY JUICE CONCENTRATE, COCONUT OIL, MILK FAT, COCOA BUTTER, WHEAT BRAN, LEMON JUICE CONCENTRATE, CHOCOLATE PROCESSED WITH ALKALI, NATURAL FLAVOR, HONEY, VANILLA EXTRACT, CAROB BEAN GUM, SOY LECITHIN, BAKING SODA, SALT, WHEAT GERM"
Talenti,CHOCOLATE CHIP COOKIE DOUGH GELATO,2.8,104,"MILK, SUGAR, CREAM, WHEAT FLOUR, DEXTROSE, SKIM MILK, CHOCOLATE LIQUOR, VANILLA EXTRACT, EGGS, COCOA (PROCESSED WITH ALKALI), MOLASSES, SOYBEAN OIL, CAROB BEAN GUM, RICE FLOUR, NATURAL FLAVOR, SALT, COCOA BUTTER, LEMON PEEL, SOY LECITHIN"
Talenti,CHOCOLATE PEANUT BUTTER CUP GELATO,4.4,77,"MILK, SUGAR, PEANUTS, CREAM, EGG AND EGG YOLK, DEXTROSE, COCONUT OIL, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, SKIM MILK, SALT, CAROB BEAN GUM, SOY LECITHIN, NATURAL FLAVOR, COCOA, VANILLA EXTRACT"
Talenti,COCONUT ALMOND CHOCOLATE GELATO,4.8,82,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), ALMONDS, COCONUT CONCENTRATE, COCONUT, DEXTROSE, COCONUT AND SOYBEAN AND SUNFLOWER OILS, SALT, CAROB BEAN GUM, SOY LECITHIN, VANILLA EXTRACT, NATURAL FLAVOR"
Talenti,COCONUT CHOCOLATE COOKIE,4.3,29,"WATER, SUGAR, DESICCATED COCONUT, COCONUT OIL, WHEAT FLOUR, DEXTROSE, COCOA PROCESSED WITH ALKALI, ROLLED OATS, CHOCOLATE LIQUOR, BROWN SUGAR, CANOLA OIL, CAROB BEAN GUM, NATURAL FLAVOR, SEA SALT, SUNFLOWER LECITHIN, PECTIN, GUAR GUM, BAKING SODA, SALT, SOY LECITHIN"
Talenti,COFFEE CHOCOLATE CHIP GELATO,4.5,108,"MILK, SUGAR, EGG YOLK AND EGG, CREAM, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COFFEE, COCONUT OIL, CAROB GUM, SOYBEAN OIL, NATURAL FLAVOR, SOY LECITHIN"
Talenti,COFFEE COOKIE CRUMBLE,4.4,26,"MILK, SUGAR†, CREAM, CHOCOLATE, EGG YOLKS, WATER, WHEAT FLOUR, CORN SYRUP†, SKIM MILK, DEXTROSE†, COCOA (PROCESSED WITH ALKALI), PALM OIL, NATURAL FLAVOR, MILK FAT, COFFEE, COCOA BUTTER, VANILLA EXTRACT, EGG WHITES, SOY LECITHIN, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), SUNFLOWER LECITHIN, PECTIN, LEMON JUICE CONCENTRATE, MOLASSES†, BAKING SODA, SALT, GUAR GUM, LEMON PEEL"
Talenti,COLD BREW COFFEE SORBETTO,4.5,131,"WATER, SUGAR, EGG YOLKS AND EGG WHITES, COCONUT OIL, ALMONDS, COFFEE EXTRACT CONCENTRATE, DEXTROSE, CAROB BEAN GUM,VANILLA EXTRACT"
Talenti,DARK CHOCOLATE CHERRY,4.2,48,"MILK, SUGAR, CREAM, EGG YOLKS AND EGG WHITES, CHOCOLATE, COCOA PROCESSED WITH ALKALI, COCONUT OIL, DEXTROSE, WATER, CHERRY PUREE, CANOLA OIL, VERMOUTH, CHERRY JUICE CONCENTRATE, MILK FAT, COCOA BUTTER, WHEY, LEMON JUICE CONCENTRATE, VANILLA EXTRACT, CHOCOLATE PROCESSED WITH ALKALI, CAROB BEAN GUM, COCOA, SOY LECITHIN, SALT, NATURAL FLAVOR"
Talenti,DARK CHOCOLATE SORBETTO,4.2,41,"WATER, SUGAR, COCOA PROCESSED WITH ALKALI, DEXTROSE, COCONUT OIL, EGG YOLKS, EGG WHITES, CHOCOLATE LIQUOR, CAROB BEAN GUM, SEA SALT, NATURAL FLAVOR, PECTIN"
Talenti,DOUBLE DARK CHOCOLATE GELATO,4.3,50,"MILK, SUGAR, CREAM, CHOCOLATE, EGG AND EGG YOLK, DEXTROSE, COCOA (PROCESSED WITH ALKALI), VERMOUTH, MILK FAT, COCOA BUTTER, CAROB GUM, CHOCOLATE (PROCESSED WITH ALKALI), SOY LECITHIN, VANILLA EXTRACT"
Talenti,FUDGE BROWNIE GELATO,4.7,34,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, CHOCOLATE, DEXTROSE, COCOA (PROCESSED WITH ALKALI), WHEAT FLOUR, PALM OIL, SKIM MILK, FRUCTOSE, BROWN SUGAR, CAROB GUM, COCOA, SOYBEAN OIL, SALT, NATURAL FLAVOR, SOY LECITHIN, CORN STARCH"
Talenti,HAZELNUT CHOCOLATE CHIP GELATO,4.3,72,"MILK, SUGAR, CREAM, HAZELNUTS, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, XANTHAN GUM, SOY LECITHIN"
Talenti,KEY LIME PIE GELATO,3.6,208,"MILK, SUGAR, CREAM, DEXTROSE, WHEAT FLOUR, COTTONSEED OIL, WHOLE WHEAT GRAHAM FLOUR, COCONUT OIL, CANOLA OIL, CAROB GUM, VANILLA EXTRACT, PALM AND PALM KERNEL OIL, WHEAT BRAN, HONEY, NATURAL FLAVOR, SALT, MOLASSES, SOY LECITHIN, WHEAT GERM, CINNAMON"
Talenti,LEMON BERRY PIE,4.2,31,"MILK, SUGAR†, CREAM, LEMON JUICE, WHEAT FLOUR, TAPIOCA SYRUP, WATER, COCONUT OIL, BLUEBERRIES, DEXTROSE†, EGG YOLKS, PALM OIL, NATURAL FLAVOR, WHEAT BRAN, WHOLE EGG, CAROB BEAN GUM, GUAR GUM, SALT, BAKING SODA, LEMON PEEL, WHEAT GERM, SOY LECITHIN, PECTIN, RED CABBAGE JUICE (COLOR)"
Talenti,MADAGASCAN VANILLA BEAN GELATO,3.9,198,"MILK, SUGAR, CREAM, DEXTROSE, VANILLA EXTRACT, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, NATURAL FLAVOR, LEMON PEEL"
Talenti,MEDITERRANEAN MINT GELATO,4.7,324,"MILK, SUGAR, CREAM, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, SUNFLOWER LECITHIN, CAROB BEAN GUM, NATURAL FLAVOR, GUAR GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, SOY LECITHIN, MINT LEAF EXTRACTIVES"
Talenti,MINT FUDGE COOKIE,4.7,52,"MILK, SUGAR, CREAM, COCONUT OIL, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, SKIM MILK, WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON,THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, CHOCOLATE, CANOLA OIL, PALM OIL AND SOYBEAN OIL, BUTTER (CREAM, SALT), NATURAL FLAVOR, SUNFLOWER LECITHIN, SOY LECITHIN, CAROB BEAN GUM, DRIED CANE SYRUP, COCOA, GUAR GUM, BAKING SODA, SALT, CORN STARCH, VANILLA EXTRACT, MINT LEAF EXTRACTIVES"
Talenti,OLD WORLD EGGNOG GELATO,4.6,33,"MILK, SUGAR, CREAM, DEXTROSE, EGG YOLKS, CAROB GUM, VANILLA EXTRACT, NUTMEG, NATURAL FLAVOR"
Talenti,ORGANIC BROWN BUTTER CARAMEL,4.5,20,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC BUTTER (CREAM, SALT). ORGANIC GLUCOSE SYRUP, ORGANIC EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CARAMELIZED SUGAR (ORGANIC CANE SUGAR, WATER), BAKING SODA, PECTIN, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, SEA SALT"
Talenti,ORGANIC CHOCOLATE MOUSSE GELATO,4.3,13,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC EGG WHITES AND EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CHOCOLATE, ORGANIC COCOA PROCESSED WITH ALKALI, WATER, ORGANIC BUTTER (ORGANIC CREAM, SALT), ORGANIC CAROB BEAN GUM, ORGANIC BLACK COCOA PROCESSED WITH ALKALI"
Talenti,ORGANIC GINGER MATCHA GELATO,4.7,21,"ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, ORGANIC GINGER, ORGANIC MATCHA GREEN TEA, ORGANIC GREEN TEA, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, ORGANIC LEMON JUICE CONCENTRATE"
Talenti,ORGANIC OAK-AGED VANILLA GELATO,4.8,19,"INGREDIENTS: ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, OAKWOOD EXTRACT, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT"
Talenti,PACIFIC COAST PISTACHIO GELATO,4.5,201,"MILK, SUGAR, CREAM, PISTACHIOS, DEXTROSE, CAROB BEAN GUM, NATURAL FLAVOR, VANILLA EXTRACT"
Talenti,PEANUT BUTTER FUDGE SORBETTO,4.7,77,"WATER, PEANUTS, SUGAR, DEXTROSE, SALT, COCOA PROCESSED WITH ALKALI, CORN SYRUP, COCONUT OIL, CHOCOLATE, CORN STARCH, SEA SALT, VANILLA EXTRACT, CAROB BEAN GUM, GUAR GUM, XANTHAN GUM"
Talenti,PEANUT BUTTER VANILLA FUDGE,4.6,38,"MILK, SUGAR, CREAM, PEANUTS, COCONUT OIL, WHEAT FLOUR, SKIM MILK, WATER, COCOA PROCESSED WITH ALKALI, BUTTER (CREAM, SALT), CHOCOLATE, DEXTROSE, PEANUT OIL, BROWN SUGAR, EGGS, NATURAL FLAVOR, SALT, SUNFLOWER LECITHIN, VANILLA EXTRACT, CAROB BEAN GUM, COCOA, BAKING SODA, GUAR GUM, SOY LECITHIN"
Talenti,PEPPERMINT BARK GELATO,4.4,71,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), DEXTROSE, COCOA BUTTER, COCONUT AND SOYBEAN OIL, VANILLA EXTRACT, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR"
Talenti,PUMPKIN PIE,4.6,63,"MILK, SUGAR†, CREAM, WHEAT FLOUR, PUMPKIN, WATER, BUTTER, BROWN SUGAR†, COCONUT OIL, DEXTROSE†, TAPIOCA STARCH, EGG, SUNFLOWER LECITHIN, CINNAMON, NATURAL FLAVOR, CAROB BEAN GUM, SALT, CARROT POWDER (COLOR), NUTMEG, GUAR GUM, VANILLA EXTRACT"
Talenti,RASPBERRY CHEESECAKE GELATO,3.9,76,"MILK, SUGAR, CREAM, CREAM CHEESE (MILK, CREAM, CHEESE CULTURE, SALT, CAROB GUM, GUAR GUM, XANTHAN GUM), CORN SYRUP, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THAIMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), BALSAMIC VINEGAR (RED WINE VINEGAR, GRAPE MUST), EGG, WHOLE WHEAT GRAHAM FLOUR, RASPBERRY PUREE, VANILLA EXTRACT, CAROB GUM, MODIFIED CORN STARCH, PALM OIL, BROWN SUGAR, NATURAL FLAVOR, COLOR ADDED, CARRAGEENAN, HONEY, SALT, SOY LECITHIN"
Talenti,ROMAN RASPBERRY SORBETTO,4.7,161,"RASPBERRIES, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM"
Talenti,SALTED CARAMEL TRUFFLE,4.7,160,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
Talenti,SEA SALT CARAMEL GELATO,4.1,146,"MILK, SKIM MILK, SUGAR, CREAM, EGG YOLK AND WHOLE EGG, CORN SYRUP, COCONUT OIL, DEXTROSE, COCOA (PROCESSED WITH ALKALI), SEA SALT, CAROB BEAN GUM, VANILLA EXTRACT, SOY LECITHIN, NATURAL FLAVOR"
Talenti,SOUTHERN BUTTER PECAN GELATO,4.2,125,"MILK, SUGAR, CREAM, PECANS, EGG YOLK AND EGG, DEXTROSE, SKIM MILK, MOLASSES, CORN SYRUP, CAROB BEAN GUM, COTTONSEED OIL, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SEA SALT"
Talenti,STRAWBERRY HIBISCUS SORBETTO,4.4,14,"WATER, STRAWBERRIES, SUGAR, DEXTROSE, CORN SYRUP, LEMON JUICE, HIBISCUS POWDER, HIBISCUS FLOWER, CAROB BEAN GUM, LIME JUICE CONCENTRATE, PECTIN, VEGETABLE JUICE (FOR COLOR)"
Talenti,VANILLA BLUEBERRY CRUMBLE GELATO,3.9,70,"MILK, SUGAR, CREAM, TAPIOCA SYRUP, DEXTROSE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, BLUEBERRIES, VANILLA EXTRACT, BROWN SUGAR, NATURAL FLAVOR, CAROB BEAN GUM, VANILLA BEANS, PECTIN, GUAR GUM, COLOR ADDED, SALT, CITRIC ACID, LEMON PEEL"
Talenti,VANILLA CARAMEL SWIRL GELATO,3.6,38,"MILK, SUGAR, CREAM, SKIM MILK, DEXTROSE, VANILLA EXTRACT, CORN SYRUP, CAROB GUM, NATURAL FLAVOR, LEMON PEEL, VANILLA BEANS"
Talenti,VANILLA FUDGE COOKIE,4.3,114,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
Breyers,Natural Vanilla,4.1,467,"MILK, CREAM, SUGAR, VEGETABLE GUM (TARA), NATURAL FLAVOR"
Breyers,Homemade Vanilla,4.4,98,"MILK, CREAM, SUGAR, CORN SYRUP, WHEY, EGG YOLKS, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, SALT, NATURAL FLAVOR, ANNATTO (FOR COLOR)"
Breyers,Extra Creamy Vanilla,4.4,59,"MILK, SUGAR, CORN SYRUP, CREAM, WHEY, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, NATURAL FLAVOR, ANNATTO (FOR COLOR), VITAMIN A PALMITATE"
Breyers,Chocolate,4.7,225,"MILK, CREAM, SUGAR, DUTCHED COCOA (PROCESSED WITH ALKALI), WHEY, VEGETABLE GUM (TARA), NATURAL FLAVOR"
Breyers,Natural Strawberry,4.5,123,"MILK, STRAWBERRIES, CREAM, SUGAR, WHEY, VEGETABLE GUM (TARA)"
Breyers,Mint Chocolate Chip,4.0,154,"MILK, CREAM, SUGAR, COCONUT OIL, WHEY, DUTCHED COCOA (PROCESSED WITH ALKALI), VEGETABLE GUM (TARA), NATURAL FLAVOR, SOY LECITHIN"
Breyers,Vanilla Chocolate Strawberry,4.5,74,"MILK, CREAM, SUGAR, STRAWBERRIES, WHEY, DUTCHED COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, TARA, CAROB BEAN, NATURAL FLAVOR"
Breyers,Delights Creamy Chocolate,4.4,176,"SKIM MILK, SOLUBLE CORN FIBER, ERYTHRITOL, MILK PROTEIN CONCENTRATE, DUTCHED COCOA (PROCESSED WITH ALKALI), CREAM, SUGAR, VEGETABLE GUMS, GUAR, CAROB BEAN, REB A (STEVIA LEAF EXTRACT), VITAMIN A PALMITATE"
Breyers,Delights Mint Chip,3.3,115,"SKIM MILK, SOLUBLE CORN FIBER, ERYTHRITOL, CHOCOLATEY CHIPS, MALTITOL, CHOCOLATE LIQUOR (PROCESSED WITH ALKALI), COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, MILK, MILK PROTEIN CONCENTRATE, CREAM, SUGAR, VEGETABLE GUMS, GUAR, CAROB BEAN, REB A (STEVIA LEAF EXTRACT), NATURAL FLAVOR, VITAMIN A PALMITATE"
Breyers,Delights Cookies & Cream,3.9,93,"SKIM MILK, SOLUBLE CORN FIBER, ERYTHRITOL, MILK PROTEIN CONCENTRATE, SUGAR, CREAM, WHEAT FLOUR, PALM AND PALM KERNEL OIL, PALM OIL, PALM KERNEL OIL, DUTCHED COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, GUAR, CAROB BEAN, NATURAL FLAVOR, SALT, SODIUM BICARBONATE, SOY LECITHIN, REB A (STEVIA LEAF EXTRACT), VITAMIN A PALMITATE"
Breyers,Delights Vanilla Bean,4.2,167,"SKIM MILK, SOLUBLE CORN FIBER, ERYTHRITOL, MILK PROTEIN CONCENTRATE, CREAM, SUGAR, VEGETABLE GUMS, GUAR, CAROB BEAN, NATURAL FLAVOR, REB A (STEVIA LEAF EXTRACT), VITAMIN A PALMITATE"
Breyers,French Vanilla,4.5,101,"MILK, CREAM, SUGAR, CORN SYRUP, EGG YOLKS, WHEY, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, NATURAL FLAVORS, ANNATTO (FOR COLOR), SALT"
Breyers,CarbSmart™ Vanilla,4.0,157,"MILK, WATER, MALTITOL SYRUP, CREAM, POLYDEXTROSE, GLYCERIN, COCONUT OIL, WHEY, SOLUBLE CORN FIBER, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR, ACESULFAME POTASSIUM, SUCRALOSE"
Breyers,Lactose Free Vanilla,3.9,60,"SKIM MILK, SUGAR, CORN SYRUP, CREAM, WHEY, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA GUM, MONO AND DIGLYCERIDES, NATURAL FLAVOR, LACTASE ENZYME, VITAMIN A PALMITATE"
Breyers,No Sugar Added Vanilla,4.4,18,"MILK, MALTITOL SYRUP, MALTODEXTRIN (CORN), CREAM, WHEY, MONO AND DIGLYCERIDES, VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, NATURAL FLAVOR, ACESULFAME POTASSIUM, SUCRALOSE, VITAMIN A PALMITATE, ANNATTO (FOR COLOR)"
Breyers,OREO®,4.2,216,"MILK, OREO COOKIE PIECES, UNBLEACHED ENRICHED FLOUR, WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID, SUGAR, PALM OIL AND/OR CANOLA OIL, COCOA (PROCESSED WITH ALKALI), INVERT SUGAR, LEAVENING, BAKING SODA AND/OR CALCIUM PHOSPHATE, SOY LECITHIN, SALT, CHOCOLATE, NATURAL FLAVOR, CORN SYRUP, FRUCTOSE, COCONUT OIL, WHEY, CREAM, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NATURAL FLAVOR"
Breyers,OREO® & CHIPS AHOY!® 2in1,4.2,109,"MILK, CORN SYRUP, OREO COOKIE PIECES, ENRICHED WHEAT FLOUR, WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, SUGAR, PALM OIL AND/OR CANOLA OIL, COCOA PROCESSED WITH ALKALI, INVERT SUGAR, LEAVENING, BAKING SODA AND/OR CALCIUM PHOSPHATE, SOYBEAN LECITHIN, SALT, CHOCOLATE, NATURAL FLAVOR, FRUCTOSE, CHOCOLATE CHIP COOKIES, UNBLEACHED ENRICHED WHEAT FLOUR, SEMI-SWEET CHOCOLATE CHUNKS, SUGAR, CHOCOLATE, COCOA BUTTER, DEXTROSE, MILK, SOY LECITHIN, SUGAR, CANOLA OIL, PALM OIL, HIGH FRUCTOSE CORN SYRUP, LEAVENING, SALT, ARTIFICIAL FLAVORING, CARAMEL COLOR, NATURAL FLAVOR, COCONUT OIL, WHEY, CREAM, SUGAR, HIGH FRUCTOSE CORN SYRUP, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, NONFAT MILK SOLIDS, BUTTER, CREAM, SALT, CARAMEL (FOR COLOR), MOLASSES, SALT, PECTIN, NATURAL FLAVOR, ANNATTO (FOR COLOR)"
Breyers,Vanilla Caramel,4.2,37,"MILK, CREAM, SUGAR, CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, WHEY, SKIM MILK, BUTTER, CREAM, SALT, VEGETABLE GUM (TARA), MOLASSES, SALT, PECTIN, NATURAL FLAVOR, LACTIC ACID, POTASSIUM SORBATE (PRESERVATIVE), SOY LECITHIN, WATER"
Breyers,Vanilla Caramel Gelato Indulgences,4.5,85,"SKIM MILK, CORN SYRUP, SUGAR, MILK, COCONUT OIL, WHEY, BUTTER, CREAM, SALT, MILK FAT, PECTIN, COCOA BUTTER, VEGETABLE GUMS, LOCUST BEAN, GUAR, MONO AND DIGLYCERIDES, NATURAL FLAVOR, SOY LECITHIN, SODIUM BICARBONATE, SALT, COCOA POWDER, LACTASE, ANNATTO (FOR COLOR), PGPR, WATER"
Breyers,Chocolate Mint,4.1,38,"MILK, CREAM, SUGAR, DUTCHED COCOA (PROCESSED WITH ALKALI), CORN SYRUP, WHEY, COCONUT OIL, VEGETABLE GUMS, CAROB BEAN, TARA GUM, GUAR GUM, MONO AND DIGLYCERIDES, SALT, PEPPERMINT EXTRACT, NATURAL FLAVOR, SOY LECITHIN, ANNATTO (FOR COLOR)"
Breyers,Peach,3.0,49,"MILK, PEACHES, SUGAR, CORN SYRUP, CREAM, WHEY, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, NATURAL FLAVOR, VITAMIN A PALMITATE"
Breyers,Vanilla Fudge Twirl,4.0,22,"MILK, SUGAR, CORN SYRUP, CREAM, WHEY, DUTCHED COCOA (PROCESSED WITH ALKALI), VEGETABLE GUMS, CAROB BEAN, GUAR, TARA, MONO AND DIGLYCERIDES, PROCESSED VANILLA BEANS, SALT, NATURAL FLAVOR, VITAMIN A PALMITATE"
Breyers,CarbSmart™ Chocolate,4.0,49,"MILK, MALTITOL SYRUP, WATER, CREAM, POLYDEXTROSE, GLYCERIN, DUTCHED COCOA (PROCESSED WITH ALKALI), COCONUT OIL, WHEY, SOLUBLE CORN FIBER, VEGETABLE GUMS, GUAR, CAROB BEAN, MONO AND DIGLYCERIDES, ACESULFAME POTASSIUM, SUCRALOSE, NATURAL FLAVOR"
